in s,C2 in V
-7.5630348E-01,-3.41797E-02
-7.5628512E-01,-4.39453E-02
-7.5626676E-01,-2.44141E-02
-7.5624840E-01,-1.46484E-02
-7.5623004E-01,-3.41797E-02
-7.5621168E-01,-2.44141E-02
-7.5619332E-01,-6.34766E-02
-7.5617496E-01,-4.39453E-02
-7.5615660E-01,-4.39453E-02
-7.5613824E-01,-2.44141E-02
-7.5611988E-01,-4.39453E-02
-7.5610152E-01,-2.44141E-02
-7.5608316E-01,-2.44141E-02
-7.5606480E-01,-4.39453E-02
-7.5604644E-01,-2.44141E-02
-7.5602808E-01,-2.44141E-02
-7.5600972E-01,-4.39453E-02
-7.5599136E-01,-1.46484E-02
-7.5597300E-01,-2.44141E-02
-7.5595464E-01,-4.88281E-03
-7.5593628E-01,-2.44141E-02
-7.5591792E-01,1.46484E-02
-7.5589956E-01,-3.41797E-02
-7.5588120E-01,-2.44141E-02
-7.5586284E-01,-4.88281E-03
-7.5584448E-01,-2.44141E-02
-7.5582612E-01,-2.44141E-02
-7.5580776E-01,-1.46484E-02
-7.5578940E-01,-4.88281E-03
-7.5577104E-01,-4.88281E-03
-7.5575268E-01,-1.46484E-02
-7.5573432E-01,-3.41797E-02
-7.5571596E-01,-2.44141E-02
-7.5569760E-01,-4.39453E-02
-7.5567924E-01,-2.44141E-02
-7.5566088E-01,-1.46484E-02
-7.5564252E-01,-3.41797E-02
-7.5562416E-01,-2.44141E-02
-7.5560580E-01,-7.32422E-02
-7.5558744E-01,-4.39453E-02
-7.5556908E-01,3.41797E-02
-7.5555072E-01,4.88281E-03
-7.5553236E-01,-4.88281E-03
-7.5551400E-01,-4.39453E-02
-7.5549564E-01,-2.44141E-02
-7.5547728E-01,-4.39453E-02
-7.5545892E-01,-1.46484E-02
-7.5544056E-01,-2.44141E-02
-7.5542220E-01,-2.44141E-02
-7.5540384E-01,-2.44141E-02
-7.5538548E-01,4.88281E-03
-7.5536712E-01,-2.44141E-02
-7.5534876E-01,-2.44141E-02
-7.5533040E-01,-1.46484E-02
-7.5531204E-01,-1.46484E-02
-7.5529368E-01,-3.41797E-02
-7.5527532E-01,4.88281E-03
-7.5525696E-01,-4.39453E-02
-7.5523860E-01,-2.44141E-02
-7.5522024E-01,-2.44141E-02
-7.5520188E-01,-2.44141E-02
-7.5518352E-01,4.88281E-03
-7.5516516E-01,-4.39453E-02
-7.5514680E-01,-2.44141E-02
-7.5512844E-01,-1.46484E-02
-7.5511008E-01,-2.44141E-02
-7.5509172E-01,-3.41797E-02
-7.5507336E-01,-1.46484E-02
-7.5505500E-01,-1.46484E-02
-7.5503664E-01,-3.41797E-02
-7.5501828E-01,-5.37109E-02
-7.5499992E-01,-1.46484E-02
-7.5498156E-01,-4.88281E-03
-7.5496320E-01,-4.39453E-02
-7.5494484E-01,-4.39453E-02
-7.5492648E-01,-5.37109E-02
-7.5490812E-01,-5.37109E-02
-7.5488976E-01,-5.37109E-02
-7.5487140E-01,-4.39453E-02
-7.5485304E-01,-6.34766E-02
-7.5483468E-01,-5.37109E-02
-7.5481632E-01,3.41797E-02
-7.5479796E-01,-1.46484E-02
-7.5477960E-01,-4.39453E-02
-7.5476124E-01,-4.88281E-03
-7.5474288E-01,4.88281E-03
-7.5472452E-01,-7.32422E-02
-7.5470616E-01,-2.44141E-02
-7.5468780E-01,-3.41797E-02
-7.5466944E-01,-4.88281E-03
-7.5465108E-01,-2.44141E-02
-7.5463272E-01,-2.44141E-02
-7.5461436E-01,-4.88281E-03
-7.5459600E-01,-3.41797E-02
-7.5457764E-01,-6.34766E-02
-7.5455928E-01,-2.44141E-02
-7.5454092E-01,-3.41797E-02
-7.5452256E-01,-2.44141E-02
-7.5450420E-01,-3.41797E-02
-7.5448584E-01,-2.44141E-02
-7.5446748E-01,-2.44141E-02
-7.5444912E-01,-5.37109E-02
-7.5443076E-01,-2.44141E-02
-7.5441240E-01,-6.34766E-02
-7.5439404E-01,-2.44141E-02
-7.5437568E-01,-6.34766E-02
-7.5435732E-01,4.88281E-03
-7.5433896E-01,-4.88281E-03
-7.5432060E-01,-5.37109E-02
-7.5430224E-01,-3.41797E-02
-7.5428388E-01,-2.44141E-02
-7.5426552E-01,-4.88281E-03
-7.5424716E-01,-1.46484E-02
-7.5422880E-01,-4.39453E-02
-7.5421044E-01,-1.46484E-02
-7.5419208E-01,2.44141E-02
-7.5417372E-01,-4.88281E-03
-7.5415536E-01,-1.46484E-02
-7.5413700E-01,-2.44141E-02
-7.5411864E-01,-2.44141E-02
-7.5410028E-01,-3.41797E-02
-7.5408192E-01,-1.46484E-02
-7.5406356E-01,-2.44141E-02
-7.5404520E-01,-3.41797E-02
-7.5402684E-01,-4.88281E-03
-7.5400848E-01,-4.88281E-03
-7.5399012E-01,4.88281E-03
-7.5397176E-01,-5.37109E-02
-7.5395340E-01,-4.39453E-02
-7.5393504E-01,-2.44141E-02
-7.5391668E-01,4.88281E-03
-7.5389832E-01,-1.46484E-02
-7.5387996E-01,-2.44141E-02
-7.5386160E-01,1.46484E-02
-7.5384324E-01,-1.46484E-02
-7.5382488E-01,-4.88281E-03
-7.5380652E-01,-2.44141E-02
-7.5378816E-01,4.88281E-03
-7.5376980E-01,4.88281E-03
-7.5375144E-01,-3.41797E-02
-7.5373308E-01,-2.44141E-02
-7.5371472E-01,-1.46484E-02
-7.5369636E-01,-3.41797E-02
-7.5367800E-01,4.88281E-03
-7.5365964E-01,-2.44141E-02
-7.5364128E-01,-4.39453E-02
-7.5362292E-01,-4.39453E-02
-7.5360456E-01,-5.37109E-02
-7.5358620E-01,-3.41797E-02
-7.5356784E-01,-4.88281E-03
-7.5354948E-01,-3.41797E-02
-7.5353112E-01,-2.44141E-02
-7.5351276E-01,-3.41797E-02
-7.5349440E-01,2.44141E-02
-7.5347604E-01,-3.41797E-02
-7.5345768E-01,-3.41797E-02
-7.5343932E-01,-4.88281E-03
-7.5342096E-01,-3.41797E-02
-7.5340260E-01,-3.41797E-02
-7.5338424E-01,1.46484E-02
-7.5336588E-01,-7.32422E-02
-7.5334752E-01,-1.46484E-02
-7.5332916E-01,-4.39453E-02
-7.5331080E-01,4.88281E-03
-7.5329244E-01,-4.88281E-03
-7.5327408E-01,4.88281E-03
-7.5325572E-01,4.88281E-03
-7.5323736E-01,-3.41797E-02
-7.5321900E-01,-2.44141E-02
-7.5320064E-01,-2.44141E-02
-7.5318228E-01,-4.88281E-03
-7.5316392E-01,1.46484E-02
-7.5314556E-01,-1.46484E-02
-7.5312720E-01,-2.44141E-02
-7.5310884E-01,-2.44141E-02
-7.5309048E-01,-1.46484E-02
-7.5307212E-01,1.46484E-02
-7.5305376E-01,-3.41797E-02
-7.5303540E-01,-3.41797E-02
-7.5301704E-01,-2.44141E-02
-7.5299868E-01,-4.39453E-02
-7.5298032E-01,-4.39453E-02
-7.5296196E-01,-5.37109E-02
-7.5294360E-01,-2.44141E-02
-7.5292524E-01,-1.46484E-02
-7.5290688E-01,-3.41797E-02
-7.5288852E-01,4.88281E-03
-7.5287016E-01,-1.46484E-02
-7.5285180E-01,-4.88281E-03
-7.5283344E-01,-2.44141E-02
-7.5281508E-01,-2.44141E-02
-7.5279672E-01,-2.44141E-02
-7.5277836E-01,-4.39453E-02
-7.5276000E-01,-4.88281E-03
-7.5274164E-01,-4.88281E-03
-7.5272328E-01,-4.88281E-03
-7.5270492E-01,-4.88281E-03
-7.5268656E-01,-5.37109E-02
-7.5266820E-01,-4.88281E-03
-7.5264984E-01,-5.37109E-02
-7.5263148E-01,-1.46484E-02
-7.5261312E-01,-1.46484E-02
-7.5259476E-01,-1.46484E-02
-7.5257640E-01,-2.44141E-02
-7.5255804E-01,1.46484E-02
-7.5253968E-01,4.88281E-03
-7.5252132E-01,4.88281E-03
-7.5250296E-01,-4.88281E-03
-7.5248460E-01,-1.46484E-02
-7.5246624E-01,4.88281E-03
-7.5244788E-01,-4.88281E-03
-7.5242952E-01,-2.44141E-02
-7.5241116E-01,-4.88281E-03
-7.5239280E-01,-4.39453E-02
-7.5237444E-01,-2.44141E-02
-7.5235608E-01,-3.41797E-02
-7.5233772E-01,-2.44141E-02
-7.5231936E-01,-3.41797E-02
-7.5230100E-01,-1.46484E-02
-7.5228264E-01,-2.44141E-02
-7.5226428E-01,-5.37109E-02
-7.5224592E-01,-4.39453E-02
-7.5222756E-01,-7.32422E-02
-7.5220920E-01,-4.88281E-03
-7.5219084E-01,-5.37109E-02
-7.5217248E-01,-4.88281E-03
-7.5215412E-01,-2.44141E-02
-7.5213576E-01,-4.39453E-02
-7.5211740E-01,-5.37109E-02
-7.5209904E-01,-6.34766E-02
-7.5208068E-01,-2.44141E-02
-7.5206232E-01,-6.34766E-02
-7.5204396E-01,-5.37109E-02
-7.5202560E-01,-1.46484E-02
-7.5200724E-01,4.88281E-03
-7.5198888E-01,-5.37109E-02
-7.5197052E-01,-2.44141E-02
-7.5195216E-01,-2.44141E-02
-7.5193380E-01,-2.44141E-02
-7.5191544E-01,-4.88281E-03
-7.5189708E-01,-2.44141E-02
-7.5187872E-01,1.46484E-02
-7.5186036E-01,-4.88281E-03
-7.5184200E-01,2.44141E-02
-7.5182364E-01,1.46484E-02
-7.5180528E-01,-2.44141E-02
-7.5178692E-01,3.41797E-02
-7.5176856E-01,-5.37109E-02
-7.5175020E-01,-3.41797E-02
-7.5173184E-01,1.46484E-02
-7.5171348E-01,-4.39453E-02
-7.5169512E-01,-4.88281E-03
-7.5167676E-01,4.88281E-03
-7.5165840E-01,-3.41797E-02
-7.5164004E-01,4.88281E-03
-7.5162168E-01,4.88281E-03
-7.5160332E-01,-5.37109E-02
-7.5158496E-01,-1.46484E-02
-7.5156660E-01,4.88281E-03
-7.5154824E-01,-4.88281E-03
-7.5152988E-01,-4.39453E-02
-7.5151152E-01,-3.41797E-02
-7.5149316E-01,-1.46484E-02
-7.5147480E-01,-4.88281E-03
-7.5145644E-01,-4.39453E-02
-7.5143808E-01,-3.41797E-02
-7.5141972E-01,-4.39453E-02
-7.5140136E-01,-1.46484E-02
-7.5138300E-01,-6.34766E-02
-7.5136464E-01,-4.39453E-02
-7.5134628E-01,-5.37109E-02
-7.5132792E-01,-2.44141E-02
-7.5130956E-01,4.88281E-03
-7.5129120E-01,-2.44141E-02
-7.5127284E-01,-3.41797E-02
-7.5125448E-01,-3.41797E-02
-7.5123612E-01,-4.39453E-02
-7.5121776E-01,-1.46484E-02
-7.5119940E-01,-1.46484E-02
-7.5118104E-01,1.46484E-02
-7.5116268E-01,-2.44141E-02
-7.5114432E-01,-1.46484E-02
-7.5112596E-01,-4.88281E-03
-7.5110760E-01,2.44141E-02
-7.5108924E-01,-4.88281E-03
-7.5107088E-01,-2.44141E-02
-7.5105252E-01,-4.39453E-02
-7.5103416E-01,-5.37109E-02
-7.5101580E-01,-4.88281E-03
-7.5099744E-01,-1.46484E-02
-7.5097908E-01,-1.46484E-02
-7.5096072E-01,-3.41797E-02
-7.5094236E-01,-4.88281E-03
-7.5092400E-01,-2.44141E-02
-7.5090564E-01,-3.41797E-02
-7.5088728E-01,-4.88281E-03
-7.5086892E-01,4.88281E-03
-7.5085056E-01,-4.88281E-03
-7.5083220E-01,-4.39453E-02
-7.5081384E-01,2.44141E-02
-7.5079548E-01,-2.44141E-02
-7.5077712E-01,-4.88281E-03
-7.5075876E-01,-1.46484E-02
-7.5074040E-01,-4.88281E-03
-7.5072204E-01,-4.88281E-03
-7.5070368E-01,-4.39453E-02
-7.5068532E-01,-3.41797E-02
-7.5066696E-01,-2.44141E-02
-7.5064860E-01,-7.32422E-02
-7.5063024E-01,-4.88281E-03
-7.5061188E-01,4.88281E-03
-7.5059352E-01,4.88281E-03
-7.5057516E-01,-3.41797E-02
-7.5055680E-01,-3.41797E-02
-7.5053844E-01,1.46484E-02
-7.5052008E-01,-1.46484E-02
-7.5050172E-01,-1.46484E-02
-7.5048336E-01,-4.39453E-02
-7.5046500E-01,1.46484E-02
-7.5044664E-01,-3.41797E-02
-7.5042828E-01,-3.41797E-02
-7.5040992E-01,-5.37109E-02
-7.5039156E-01,4.88281E-03
-7.5037320E-01,-4.88281E-03
-7.5035484E-01,-4.88281E-03
-7.5033648E-01,-1.46484E-02
-7.5031812E-01,-3.41797E-02
-7.5029976E-01,-5.37109E-02
-7.5028140E-01,-1.46484E-02
-7.5026304E-01,-4.88281E-03
-7.5024468E-01,1.46484E-02
-7.5022632E-01,-4.39453E-02
-7.5020796E-01,-3.41797E-02
-7.5018960E-01,-1.46484E-02
-7.5017124E-01,-3.41797E-02
-7.5015288E-01,-1.46484E-02
-7.5013452E-01,-4.88281E-03
-7.5011616E-01,-4.88281E-03
-7.5009780E-01,-4.88281E-03
-7.5007944E-01,1.46484E-02
-7.5006108E-01,-4.88281E-03
-7.5004272E-01,-4.39453E-02
-7.5002436E-01,-2.44141E-02
-7.5000600E-01,-2.44141E-02
-7.4998764E-01,2.44141E-02
-7.4996928E-01,-5.37109E-02
-7.4995092E-01,-6.34766E-02
-7.4993256E-01,-2.44141E-02
-7.4991420E-01,-2.44141E-02
-7.4989584E-01,-3.41797E-02
-7.4987748E-01,-4.88281E-03
-7.4985912E-01,-5.37109E-02
-7.4984076E-01,-4.88281E-03
-7.4982240E-01,4.88281E-03
-7.4980404E-01,-2.44141E-02
-7.4978568E-01,-7.32422E-02
-7.4976732E-01,-2.44141E-02
-7.4974896E-01,-1.46484E-02
-7.4973060E-01,-4.39453E-02
-7.4971224E-01,-4.39453E-02
-7.4969388E-01,-6.34766E-02
-7.4967552E-01,-3.41797E-02
-7.4965716E-01,1.46484E-02
-7.4963880E-01,4.88281E-03
-7.4962044E-01,-2.44141E-02
-7.4960208E-01,-3.41797E-02
-7.4958372E-01,-1.46484E-02
-7.4956536E-01,-4.88281E-03
-7.4954700E-01,-4.39453E-02
-7.4952864E-01,-1.46484E-02
-7.4951028E-01,-1.46484E-02
-7.4949192E-01,-1.46484E-02
-7.4947356E-01,-2.44141E-02
-7.4945520E-01,4.88281E-03
-7.4943684E-01,-4.88281E-03
-7.4941848E-01,-4.39453E-02
-7.4940012E-01,-4.39453E-02
-7.4938176E-01,-3.41797E-02
-7.4936340E-01,-5.37109E-02
-7.4934504E-01,-4.39453E-02
-7.4932668E-01,-7.32422E-02
-7.4930832E-01,-5.37109E-02
-7.4928996E-01,-2.44141E-02
-7.4927160E-01,-2.44141E-02
-7.4925324E-01,-4.88281E-03
-7.4923488E-01,-3.41797E-02
-7.4921652E-01,-4.39453E-02
-7.4919816E-01,-1.46484E-02
-7.4917980E-01,4.88281E-03
-7.4916144E-01,-1.46484E-02
-7.4914308E-01,1.46484E-02
-7.4912472E-01,-4.39453E-02
-7.4910636E-01,-5.37109E-02
-7.4908800E-01,-4.39453E-02
-7.4906964E-01,1.46484E-02
-7.4905128E-01,-5.37109E-02
-7.4903292E-01,-5.37109E-02
-7.4901456E-01,-1.46484E-02
-7.4899620E-01,-4.39453E-02
-7.4897784E-01,-1.46484E-02
-7.4895948E-01,-1.46484E-02
-7.4894112E-01,-2.44141E-02
-7.4892276E-01,4.88281E-03
-7.4890440E-01,-4.88281E-03
-7.4888604E-01,-4.88281E-03
-7.4886768E-01,4.88281E-03
-7.4884932E-01,-5.37109E-02
-7.4883096E-01,-2.44141E-02
-7.4881260E-01,-3.41797E-02
-7.4879424E-01,-4.39453E-02
-7.4877588E-01,-6.34766E-02
-7.4875752E-01,2.44141E-02
-7.4873916E-01,1.46484E-02
-7.4872080E-01,-2.44141E-02
-7.4870244E-01,4.88281E-03
-7.4868408E-01,4.88281E-03
-7.4866572E-01,4.88281E-03
-7.4864736E-01,-4.39453E-02
-7.4862900E-01,-7.32422E-02
-7.4861064E-01,-4.88281E-03
-7.4859228E-01,-5.37109E-02
-7.4857392E-01,2.44141E-02
-7.4855556E-01,4.88281E-03
-7.4853720E-01,-1.46484E-02
-7.4851884E-01,-1.46484E-02
-7.4850048E-01,4.88281E-03
-7.4848212E-01,4.88281E-03
-7.4846376E-01,-2.44141E-02
-7.4844540E-01,-3.41797E-02
-7.4842704E-01,-2.44141E-02
-7.4840868E-01,-1.46484E-02
-7.4839032E-01,-1.46484E-02
-7.4837196E-01,-4.39453E-02
-7.4835360E-01,-6.34766E-02
-7.4833524E-01,-4.39453E-02
-7.4831688E-01,2.44141E-02
-7.4829852E-01,-4.88281E-03
-7.4828016E-01,-2.44141E-02
-7.4826180E-01,-2.44141E-02
-7.4824344E-01,-4.88281E-03
-7.4822508E-01,-2.44141E-02
-7.4820672E-01,-1.46484E-02
-7.4818836E-01,1.46484E-02
-7.4817000E-01,-6.34766E-02
-7.4815164E-01,-5.37109E-02
-7.4813328E-01,-2.44141E-02
-7.4811492E-01,-1.46484E-02
-7.4809656E-01,-4.88281E-03
-7.4807820E-01,-5.37109E-02
-7.4805984E-01,-3.41797E-02
-7.4804148E-01,-4.39453E-02
-7.4802312E-01,-2.44141E-02
-7.4800476E-01,-4.39453E-02
-7.4798640E-01,-9.27734E-02
-7.4796804E-01,4.88281E-03
-7.4794968E-01,-8.30078E-02
-7.4793132E-01,-5.37109E-02
-7.4791296E-01,-1.46484E-02
-7.4789460E-01,-1.46484E-02
-7.4787624E-01,-4.39453E-02
-7.4785788E-01,-2.44141E-02
-7.4783952E-01,-4.39453E-02
-7.4782116E-01,-6.34766E-02
-7.4780280E-01,-2.44141E-02
-7.4778444E-01,-4.39453E-02
-7.4776608E-01,-5.37109E-02
-7.4774772E-01,-4.39453E-02
-7.4772936E-01,-4.88281E-03
-7.4771100E-01,-1.46484E-02
-7.4769264E-01,-2.44141E-02
-7.4767428E-01,-1.46484E-02
-7.4765592E-01,-2.44141E-02
-7.4763756E-01,-2.44141E-02
-7.4761920E-01,-4.39453E-02
-7.4760084E-01,-1.46484E-02
-7.4758248E-01,-4.39453E-02
-7.4756412E-01,-4.39453E-02
-7.4754576E-01,-2.44141E-02
-7.4752740E-01,-7.32422E-02
-7.4750904E-01,-4.88281E-03
-7.4749068E-01,-3.41797E-02
-7.4747232E-01,-4.88281E-03
-7.4745396E-01,-5.37109E-02
-7.4743560E-01,-3.41797E-02
-7.4741724E-01,-4.88281E-03
-7.4739888E-01,4.88281E-03
-7.4738052E-01,-7.32422E-02
-7.4736216E-01,-5.37109E-02
-7.4734380E-01,-3.41797E-02
-7.4732544E-01,-1.46484E-02
-7.4730708E-01,-2.44141E-02
-7.4728872E-01,-2.44141E-02
-7.4727036E-01,4.88281E-03
-7.4725200E-01,2.44141E-02
-7.4723364E-01,-3.41797E-02
-7.4721528E-01,-3.41797E-02
-7.4719692E-01,-2.44141E-02
-7.4717856E-01,-2.44141E-02
-7.4716020E-01,-4.39453E-02
-7.4714184E-01,4.88281E-03
-7.4712348E-01,-3.41797E-02
-7.4710512E-01,-3.41797E-02
-7.4708676E-01,-4.88281E-03
-7.4706840E-01,-1.46484E-02
-7.4705004E-01,-6.34766E-02
-7.4703168E-01,-1.46484E-02
-7.4701332E-01,-4.39453E-02
-7.4699496E-01,-4.88281E-03
-7.4697660E-01,-3.41797E-02
-7.4695824E-01,-1.46484E-02
-7.4693988E-01,-3.41797E-02
-7.4692152E-01,-2.44141E-02
-7.4690316E-01,-3.41797E-02
-7.4688480E-01,-1.46484E-02
-7.4686644E-01,-2.44141E-02
-7.4684808E-01,4.88281E-03
-7.4682972E-01,-6.34766E-02
-7.4681136E-01,-4.39453E-02
-7.4679300E-01,-5.37109E-02
-7.4677464E-01,-4.88281E-03
-7.4675628E-01,-8.30078E-02
-7.4673792E-01,-1.46484E-02
-7.4671956E-01,-4.39453E-02
-7.4670120E-01,-2.44141E-02
-7.4668284E-01,-4.39453E-02
-7.4666448E-01,4.88281E-03
-7.4664612E-01,-2.44141E-02
-7.4662776E-01,-6.34766E-02
-7.4660940E-01,-2.44141E-02
-7.4659104E-01,-5.37109E-02
-7.4657268E-01,-4.39453E-02
-7.4655432E-01,-4.39453E-02
-7.4653596E-01,-1.46484E-02
-7.4651760E-01,-1.46484E-02
-7.4649924E-01,-1.46484E-02
-7.4648088E-01,-2.44141E-02
-7.4646252E-01,-4.88281E-03
-7.4644416E-01,-2.44141E-02
-7.4642580E-01,-8.30078E-02
-7.4640744E-01,-4.88281E-03
-7.4638908E-01,-4.88281E-03
-7.4637072E-01,1.46484E-02
-7.4635236E-01,-5.37109E-02
-7.4633400E-01,-3.41797E-02
-7.4631564E-01,-2.44141E-02
-7.4629728E-01,-4.88281E-03
-7.4627892E-01,-4.39453E-02
-7.4626056E-01,-5.37109E-02
-7.4624220E-01,-2.44141E-02
-7.4622384E-01,-3.41797E-02
-7.4620548E-01,-1.46484E-02
-7.4618712E-01,4.88281E-03
-7.4616876E-01,-4.39453E-02
-7.4615040E-01,-3.41797E-02
-7.4613204E-01,-2.44141E-02
-7.4611368E-01,1.46484E-02
-7.4609532E-01,-3.41797E-02
-7.4607696E-01,-4.39453E-02
-7.4605860E-01,-2.44141E-02
-7.4604024E-01,-1.46484E-02
-7.4602188E-01,-2.44141E-02
-7.4600352E-01,4.88281E-03
-7.4598516E-01,4.88281E-03
-7.4596680E-01,-5.37109E-02
-7.4594844E-01,-1.46484E-02
-7.4593008E-01,4.88281E-03
-7.4591172E-01,4.88281E-03
-7.4589336E-01,-4.88281E-03
-7.4587500E-01,-4.39453E-02
-7.4585664E-01,-5.37109E-02
-7.4583828E-01,-1.46484E-02
-7.4581992E-01,-5.37109E-02
-7.4580156E-01,-1.46484E-02
-7.4578320E-01,-1.46484E-02
-7.4576484E-01,-2.44141E-02
-7.4574648E-01,-5.37109E-02
-7.4572812E-01,-3.41797E-02
-7.4570976E-01,-4.39453E-02
-7.4569140E-01,-4.88281E-03
-7.4567304E-01,-4.39453E-02
-7.4565468E-01,-4.88281E-03
-7.4563632E-01,-2.44141E-02
-7.4561796E-01,-3.41797E-02
-7.4559960E-01,-2.44141E-02
-7.4558124E-01,-4.88281E-03
-7.4556288E-01,-4.88281E-03
-7.4554452E-01,-2.44141E-02
-7.4552616E-01,4.88281E-03
-7.4550780E-01,-4.88281E-03
-7.4548944E-01,-3.41797E-02
-7.4547108E-01,-1.46484E-02
-7.4545272E-01,-3.41797E-02
-7.4543436E-01,-1.46484E-02
-7.4541600E-01,1.46484E-02
-7.4539764E-01,-4.39453E-02
-7.4537928E-01,-1.46484E-02
-7.4536092E-01,-6.34766E-02
-7.4534256E-01,-4.88281E-03
-7.4532420E-01,-1.46484E-02
-7.4530584E-01,-4.39453E-02
-7.4528748E-01,-5.37109E-02
-7.4526912E-01,4.88281E-03
-7.4525076E-01,-1.46484E-02
-7.4523240E-01,4.88281E-03
-7.4521404E-01,-1.46484E-02
-7.4519568E-01,4.88281E-03
-7.4517732E-01,-2.44141E-02
-7.4515896E-01,-3.41797E-02
-7.4514060E-01,-3.41797E-02
-7.4512224E-01,-1.46484E-02
-7.4510388E-01,-5.37109E-02
-7.4508552E-01,-1.46484E-02
-7.4506716E-01,-3.41797E-02
-7.4504880E-01,1.46484E-02
-7.4503044E-01,-4.39453E-02
-7.4501208E-01,-5.37109E-02
-7.4499372E-01,1.46484E-02
-7.4497536E-01,-4.39453E-02
-7.4495700E-01,4.88281E-03
-7.4493864E-01,-3.41797E-02
-7.4492028E-01,3.41797E-02
-7.4490192E-01,-4.88281E-03
-7.4488356E-01,-1.46484E-02
-7.4486520E-01,-2.44141E-02
-7.4484684E-01,-2.44141E-02
-7.4482848E-01,4.88281E-03
-7.4481012E-01,-1.46484E-02
-7.4479176E-01,-4.88281E-03
-7.4477340E-01,-4.39453E-02
-7.4475504E-01,-2.44141E-02
-7.4473668E-01,4.88281E-03
-7.4471832E-01,-1.46484E-02
-7.4469996E-01,-2.44141E-02
-7.4468160E-01,-4.39453E-02
-7.4466324E-01,-6.34766E-02
-7.4464488E-01,-2.44141E-02
-7.4462652E-01,-2.44141E-02
-7.4460816E-01,4.88281E-03
-7.4458980E-01,-2.44141E-02
-7.4457144E-01,-5.37109E-02
-7.4455308E-01,-1.46484E-02
-7.4453472E-01,-2.44141E-02
-7.4451636E-01,-2.44141E-02
-7.4449800E-01,4.88281E-03
-7.4447964E-01,-4.88281E-03
-7.4446128E-01,-4.39453E-02
-7.4444292E-01,-1.46484E-02
-7.4442456E-01,-2.44141E-02
-7.4440620E-01,-2.44141E-02
-7.4438784E-01,-1.46484E-02
-7.4436948E-01,-4.88281E-03
-7.4435112E-01,-2.44141E-02
-7.4433276E-01,-2.44141E-02
-7.4431440E-01,4.88281E-03
-7.4429604E-01,-2.44141E-02
-7.4427768E-01,-2.44141E-02
-7.4425932E-01,-4.88281E-03
-7.4424096E-01,4.88281E-03
-7.4422260E-01,-8.30078E-02
-7.4420424E-01,-4.88281E-03
-7.4418588E-01,-2.44141E-02
-7.4416752E-01,1.46484E-02
-7.4414916E-01,-1.46484E-02
-7.4413080E-01,-2.44141E-02
-7.4411244E-01,-3.41797E-02
-7.4409408E-01,-4.88281E-03
-7.4407572E-01,-3.41797E-02
-7.4405736E-01,-1.46484E-02
-7.4403900E-01,-4.39453E-02
-7.4402064E-01,-4.39453E-02
-7.4400228E-01,-1.46484E-02
-7.4398392E-01,2.44141E-02
-7.4396556E-01,-2.44141E-02
-7.4394720E-01,-1.46484E-02
-7.4392884E-01,-4.39453E-02
-7.4391048E-01,-3.41797E-02
-7.4389212E-01,-1.46484E-02
-7.4387376E-01,-1.46484E-02
-7.4385540E-01,4.88281E-03
-7.4383704E-01,-3.41797E-02
-7.4381868E-01,1.46484E-02
-7.4380032E-01,-6.34766E-02
-7.4378196E-01,-6.34766E-02
-7.4376360E-01,-7.32422E-02
-7.4374524E-01,-4.88281E-03
-7.4372688E-01,4.88281E-03
-7.4370852E-01,-2.44141E-02
-7.4369016E-01,-5.37109E-02
-7.4367180E-01,-3.41797E-02
-7.4365344E-01,4.88281E-03
-7.4363508E-01,2.44141E-02
-7.4361672E-01,-5.37109E-02
-7.4359836E-01,4.88281E-03
-7.4358000E-01,-2.44141E-02
-7.4356164E-01,-1.46484E-02
-7.4354328E-01,-1.46484E-02
-7.4352492E-01,1.46484E-02
-7.4350656E-01,-3.41797E-02
-7.4348820E-01,-4.88281E-03
-7.4346984E-01,-4.88281E-03
-7.4345148E-01,-4.88281E-03
-7.4343312E-01,-2.44141E-02
-7.4341476E-01,-2.44141E-02
-7.4339640E-01,-4.39453E-02
-7.4337804E-01,-3.41797E-02
-7.4335968E-01,-3.41797E-02
-7.4334132E-01,-4.88281E-03
-7.4332296E-01,-5.37109E-02
-7.4330460E-01,-2.44141E-02
-7.4328624E-01,-2.44141E-02
-7.4326788E-01,-1.46484E-02
-7.4324952E-01,-2.44141E-02
-7.4323116E-01,-5.37109E-02
-7.4321280E-01,-2.44141E-02
-7.4319444E-01,-7.32422E-02
-7.4317608E-01,-1.46484E-02
-7.4315772E-01,4.88281E-03
-7.4313936E-01,-2.44141E-02
-7.4312100E-01,-4.39453E-02
-7.4310264E-01,-2.44141E-02
-7.4308428E-01,1.46484E-02
-7.4306592E-01,-6.34766E-02
-7.4304756E-01,-1.46484E-02
-7.4302920E-01,-4.88281E-03
-7.4301084E-01,-3.41797E-02
-7.4299248E-01,-4.39453E-02
-7.4297412E-01,-5.37109E-02
-7.4295576E-01,-1.46484E-02
-7.4293740E-01,-4.88281E-03
-7.4291904E-01,-2.44141E-02
-7.4290068E-01,4.88281E-03
-7.4288232E-01,-4.88281E-03
-7.4286396E-01,-4.88281E-03
-7.4284560E-01,-3.41797E-02
-7.4282724E-01,4.88281E-03
-7.4280888E-01,-2.44141E-02
-7.4279052E-01,-1.46484E-02
-7.4277216E-01,-4.88281E-03
-7.4275380E-01,-4.39453E-02
-7.4273544E-01,-1.46484E-02
-7.4271708E-01,-1.46484E-02
-7.4269872E-01,-7.32422E-02
