in s,C1 in V
-8.6065517E-01,3.41797E-02
-8.6063683E-01,4.39453E-02
-8.6061850E-01,1.46484E-02
-8.6060016E-01,1.46484E-02
-8.6058182E-01,3.41797E-02
-8.6056349E-01,-2.44141E-02
-8.6054515E-01,4.39453E-02
-8.6052682E-01,3.41797E-02
-8.6050848E-01,4.88281E-03
-8.6049014E-01,3.41797E-02
-8.6047181E-01,-2.44141E-02
-8.6045347E-01,4.88281E-03
-8.6043514E-01,2.44141E-02
-8.6041680E-01,4.39453E-02
-8.6039846E-01,4.88281E-03
-8.6038013E-01,-4.88281E-03
-8.6036179E-01,-4.88281E-03
-8.6034346E-01,-4.88281E-03
-8.6032512E-01,-4.88281E-03
-8.6030678E-01,4.39453E-02
-8.6028845E-01,-4.88281E-03
-8.6027011E-01,2.44141E-02
-8.6025178E-01,2.44141E-02
-8.6023344E-01,1.46484E-02
-8.6021510E-01,3.41797E-02
-8.6019677E-01,4.88281E-03
-8.6017843E-01,1.46484E-02
-8.6016010E-01,-4.88281E-03
-8.6014176E-01,1.46484E-02
-8.6012342E-01,3.41797E-02
-8.6010509E-01,3.41797E-02
-8.6008675E-01,1.46484E-02
-8.6006842E-01,2.44141E-02
-8.6005008E-01,-4.88281E-03
-8.6003174E-01,-6.34766E-02
-8.6001341E-01,4.88281E-03
-8.5999507E-01,-2.44141E-02
-8.5997674E-01,-2.44141E-02
-8.5995840E-01,4.88281E-03
-8.5994006E-01,4.88281E-03
-8.5992173E-01,4.39453E-02
-8.5990339E-01,-1.46484E-02
-8.5988506E-01,4.88281E-03
-8.5986672E-01,4.88281E-03
-8.5984838E-01,-1.46484E-02
-8.5983005E-01,-3.41797E-02
-8.5981171E-01,2.44141E-02
-8.5979338E-01,3.41797E-02
-8.5977504E-01,4.39453E-02
-8.5975670E-01,-4.88281E-03
-8.5973837E-01,-4.88281E-03
-8.5972003E-01,2.44141E-02
-8.5970170E-01,1.46484E-02
-8.5968336E-01,3.41797E-02
-8.5966502E-01,-1.46484E-02
-8.5964669E-01,5.37109E-02
-8.5962835E-01,-4.88281E-03
-8.5961002E-01,-1.46484E-02
-8.5959168E-01,-4.88281E-03
-8.5957334E-01,3.41797E-02
-8.5955501E-01,4.88281E-03
-8.5953667E-01,4.88281E-03
-8.5951834E-01,2.44141E-02
-8.5950000E-01,1.46484E-02
-8.5948166E-01,3.41797E-02
-8.5946333E-01,-2.44141E-02
-8.5944499E-01,1.46484E-02
-8.5942666E-01,-2.44141E-02
-8.5940832E-01,4.88281E-03
-8.5938998E-01,3.41797E-02
-8.5937165E-01,4.88281E-03
-8.5935331E-01,2.44141E-02
-8.5933498E-01,-2.44141E-02
-8.5931664E-01,4.88281E-03
-8.5929830E-01,-1.46484E-02
-8.5927997E-01,-6.34766E-02
-8.5926163E-01,-2.44141E-02
-8.5924330E-01,4.88281E-03
-8.5922496E-01,4.88281E-03
-8.5920662E-01,1.46484E-02
-8.5918829E-01,4.88281E-03
-8.5916995E-01,5.37109E-02
-8.5915162E-01,2.44141E-02
-8.5913328E-01,2.44141E-02
-8.5911494E-01,4.88281E-03
-8.5909661E-01,1.46484E-02
-8.5907827E-01,4.88281E-03
-8.5905994E-01,3.41797E-02
-8.5904160E-01,2.44141E-02
-8.5902326E-01,-4.39453E-02
-8.5900493E-01,1.46484E-02
-8.5898659E-01,2.44141E-02
-8.5896826E-01,-3.41797E-02
-8.5894992E-01,2.44141E-02
-8.5893158E-01,4.39453E-02
-8.5891325E-01,1.46484E-02
-8.5889491E-01,4.88281E-03
-8.5887658E-01,-1.46484E-02
-8.5885824E-01,-2.44141E-02
-8.5883990E-01,2.44141E-02
-8.5882157E-01,2.44141E-02
-8.5880323E-01,3.41797E-02
-8.5878490E-01,2.44141E-02
-8.5876656E-01,-1.46484E-02
-8.5874822E-01,4.88281E-03
-8.5872989E-01,-2.44141E-02
-8.5871155E-01,-4.88281E-03
-8.5869322E-01,-1.46484E-02
-8.5867488E-01,2.44141E-02
-8.5865654E-01,1.46484E-02
-8.5863821E-01,1.46484E-02
-8.5861987E-01,2.44141E-02
-8.5860154E-01,-2.44141E-02
-8.5858320E-01,2.44141E-02
-8.5856486E-01,-3.41797E-02
-8.5854653E-01,-1.46484E-02
-8.5852819E-01,4.88281E-03
-8.5850986E-01,-4.39453E-02
-8.5849152E-01,-1.46484E-02
-8.5847318E-01,-4.88281E-03
-8.5845485E-01,2.44141E-02
-8.5843651E-01,4.39453E-02
-8.5841818E-01,2.44141E-02
-8.5839984E-01,-4.88281E-03
-8.5838150E-01,4.88281E-03
-8.5836317E-01,-1.46484E-02
-8.5834483E-01,2.44141E-02
-8.5832650E-01,-1.46484E-02
-8.5830816E-01,4.88281E-03
-8.5828982E-01,4.88281E-03
-8.5827149E-01,-4.88281E-03
-8.5825315E-01,-2.44141E-02
-8.5823482E-01,2.44141E-02
-8.5821648E-01,1.46484E-02
-8.5819814E-01,4.88281E-03
-8.5817981E-01,-1.46484E-02
-8.5816147E-01,-4.88281E-03
-8.5814314E-01,-4.88281E-03
-8.5812480E-01,2.44141E-02
-8.5810646E-01,2.44141E-02
-8.5808813E-01,-2.44141E-02
-8.5806979E-01,3.41797E-02
-8.5805146E-01,-2.44141E-02
-8.5803312E-01,4.88281E-03
-8.5801478E-01,3.41797E-02
-8.5799645E-01,3.41797E-02
-8.5797811E-01,3.41797E-02
-8.5795978E-01,-1.46484E-02
-8.5794144E-01,4.39453E-02
-8.5792310E-01,2.44141E-02
-8.5790477E-01,3.41797E-02
-8.5788643E-01,2.44141E-02
-8.5786810E-01,-3.41797E-02
-8.5784976E-01,4.88281E-03
-8.5783142E-01,5.37109E-02
-8.5781309E-01,-2.44141E-02
-8.5779475E-01,5.37109E-02
-8.5777642E-01,-1.46484E-02
-8.5775808E-01,4.88281E-03
-8.5773974E-01,4.88281E-03
-8.5772141E-01,4.88281E-03
-8.5770307E-01,4.88281E-03
-8.5768474E-01,-1.46484E-02
-8.5766640E-01,-4.88281E-03
-8.5764806E-01,2.44141E-02
-8.5762973E-01,3.41797E-02
-8.5761139E-01,3.41797E-02
-8.5759306E-01,3.41797E-02
-8.5757472E-01,4.88281E-03
-8.5755638E-01,4.88281E-03
-8.5753805E-01,2.44141E-02
-8.5751971E-01,2.44141E-02
-8.5750138E-01,1.46484E-02
-8.5748304E-01,4.88281E-03
-8.5746470E-01,2.44141E-02
-8.5744637E-01,-1.46484E-02
-8.5742803E-01,-4.88281E-03
-8.5740970E-01,2.44141E-02
-8.5739136E-01,-1.46484E-02
-8.5737302E-01,-1.46484E-02
-8.5735469E-01,-4.88281E-03
-8.5733635E-01,4.88281E-03
-8.5731802E-01,-3.41797E-02
-8.5729968E-01,-1.46484E-02
-8.5728134E-01,-2.44141E-02
-8.5726301E-01,2.44141E-02
-8.5724467E-01,-1.46484E-02
-8.5722634E-01,1.46484E-02
-8.5720800E-01,1.46484E-02
-8.5718966E-01,-5.37109E-02
-8.5717133E-01,2.44141E-02
-8.5715299E-01,4.88281E-03
-8.5713466E-01,3.41797E-02
-8.5711632E-01,-2.44141E-02
-8.5709798E-01,-6.34766E-02
-8.5707965E-01,1.46484E-02
-8.5706131E-01,2.44141E-02
-8.5704298E-01,-2.44141E-02
-8.5702464E-01,-1.46484E-02
-8.5700630E-01,3.41797E-02
-8.5698797E-01,-4.39453E-02
-8.5696963E-01,4.88281E-03
-8.5695130E-01,4.88281E-03
-8.5693296E-01,-1.46484E-02
-8.5691462E-01,2.44141E-02
-8.5689629E-01,2.44141E-02
-8.5687795E-01,4.88281E-03
-8.5685962E-01,1.46484E-02
-8.5684128E-01,2.44141E-02
-8.5682294E-01,1.46484E-02
-8.5680461E-01,3.41797E-02
-8.5678627E-01,4.88281E-03
-8.5676794E-01,4.39453E-02
-8.5674960E-01,-2.44141E-02
-8.5673126E-01,5.37109E-02
-8.5671293E-01,-5.37109E-02
-8.5669459E-01,4.88281E-03
-8.5667626E-01,4.88281E-03
-8.5665792E-01,3.41797E-02
-8.5663958E-01,4.88281E-03
-8.5662125E-01,-2.44141E-02
-8.5660291E-01,3.41797E-02
-8.5658458E-01,1.46484E-02
-8.5656624E-01,4.88281E-03
-8.5654790E-01,3.41797E-02
-8.5652957E-01,-5.37109E-02
-8.5651123E-01,4.88281E-03
-8.5649290E-01,3.41797E-02
-8.5647456E-01,2.44141E-02
-8.5645622E-01,5.37109E-02
-8.5643789E-01,4.39453E-02
-8.5641955E-01,-4.88281E-03
-8.5640122E-01,-4.88281E-03
-8.5638288E-01,-4.88281E-03
-8.5636454E-01,-2.44141E-02
-8.5634621E-01,1.46484E-02
-8.5632787E-01,-1.46484E-02
-8.5630954E-01,1.46484E-02
-8.5629120E-01,2.44141E-02
-8.5627286E-01,-4.88281E-03
-8.5625453E-01,3.41797E-02
-8.5623619E-01,4.88281E-03
-8.5621786E-01,4.88281E-03
-8.5619952E-01,6.34766E-02
-8.5618118E-01,1.46484E-02
-8.5616285E-01,-1.46484E-02
-8.5614451E-01,4.88281E-03
-8.5612618E-01,-4.39453E-02
-8.5610784E-01,-5.37109E-02
-8.5608950E-01,-4.88281E-03
-8.5607117E-01,4.88281E-03
-8.5605283E-01,2.44141E-02
-8.5603450E-01,4.39453E-02
-8.5601616E-01,-1.46484E-02
-8.5599782E-01,3.41797E-02
-8.5597949E-01,-4.88281E-03
-8.5596115E-01,4.88281E-03
-8.5594282E-01,-1.46484E-02
-8.5592448E-01,4.88281E-03
-8.5590614E-01,1.46484E-02
-8.5588781E-01,2.44141E-02
-8.5586947E-01,-4.88281E-03
-8.5585114E-01,2.44141E-02
-8.5583280E-01,-4.88281E-03
-8.5581446E-01,4.88281E-03
-8.5579613E-01,1.46484E-02
-8.5577779E-01,4.88281E-03
-8.5575946E-01,4.88281E-03
-8.5574112E-01,-4.88281E-03
-8.5572278E-01,-1.46484E-02
-8.5570445E-01,2.44141E-02
-8.5568611E-01,-4.88281E-03
-8.5566778E-01,-4.88281E-03
-8.5564944E-01,2.44141E-02
-8.5563110E-01,3.41797E-02
-8.5561277E-01,2.44141E-02
-8.5559443E-01,3.41797E-02
-8.5557610E-01,-3.41797E-02
-8.5555776E-01,2.44141E-02
-8.5553942E-01,1.46484E-02
-8.5552109E-01,4.88281E-03
-8.5550275E-01,-4.88281E-03
-8.5548442E-01,4.88281E-03
-8.5546608E-01,4.39453E-02
-8.5544774E-01,-4.88281E-03
-8.5542941E-01,3.41797E-02
-8.5541107E-01,4.88281E-03
-8.5539274E-01,3.41797E-02
-8.5537440E-01,2.44141E-02
-8.5535606E-01,-3.41797E-02
-8.5533773E-01,2.44141E-02
-8.5531939E-01,4.88281E-03
-8.5530106E-01,4.88281E-03
-8.5528272E-01,1.46484E-02
-8.5526438E-01,-4.88281E-03
-8.5524605E-01,4.88281E-03
-8.5522771E-01,4.88281E-03
-8.5520938E-01,2.44141E-02
-8.5519104E-01,-1.46484E-02
-8.5517270E-01,1.46484E-02
-8.5515437E-01,-2.44141E-02
-8.5513603E-01,-2.44141E-02
-8.5511770E-01,1.46484E-02
-8.5509936E-01,1.46484E-02
-8.5508102E-01,-4.88281E-03
-8.5506269E-01,-4.88281E-03
-8.5504435E-01,-4.88281E-03
-8.5502602E-01,2.44141E-02
-8.5500768E-01,-2.44141E-02
-8.5498934E-01,-2.44141E-02
-8.5497101E-01,-2.44141E-02
-8.5495267E-01,-4.88281E-03
-8.5493434E-01,3.41797E-02
-8.5491600E-01,1.46484E-02
-8.5489766E-01,6.34766E-02
-8.5487933E-01,1.46484E-02
-8.5486099E-01,-4.88281E-03
-8.5484266E-01,-1.46484E-02
-8.5482432E-01,-4.88281E-03
-8.5480598E-01,3.41797E-02
-8.5478765E-01,3.41797E-02
-8.5476931E-01,7.32422E-02
-8.5475098E-01,-4.39453E-02
-8.5473264E-01,-4.88281E-03
-8.5471430E-01,-1.46484E-02
-8.5469597E-01,4.88281E-03
-8.5467763E-01,-4.88281E-03
-8.5465930E-01,4.39453E-02
-8.5464096E-01,-4.88281E-03
-8.5462262E-01,-3.41797E-02
-8.5460429E-01,2.44141E-02
-8.5458595E-01,-2.44141E-02
-8.5456762E-01,4.88281E-03
-8.5454928E-01,2.44141E-02
-8.5453094E-01,2.44141E-02
-8.5451261E-01,2.44141E-02
-8.5449427E-01,1.46484E-02
-8.5447594E-01,-1.46484E-02
-8.5445760E-01,-4.88281E-03
-8.5443926E-01,1.46484E-02
-8.5442093E-01,1.46484E-02
-8.5440259E-01,4.39453E-02
-8.5438426E-01,2.44141E-02
-8.5436592E-01,4.88281E-03
-8.5434758E-01,-2.44141E-02
-8.5432925E-01,-4.88281E-03
-8.5431091E-01,3.41797E-02
-8.5429258E-01,1.46484E-02
-8.5427424E-01,4.88281E-03
-8.5425590E-01,-4.88281E-03
-8.5423757E-01,5.37109E-02
-8.5421923E-01,-2.44141E-02
-8.5420090E-01,1.46484E-02
-8.5418256E-01,-1.46484E-02
-8.5416422E-01,1.46484E-02
-8.5414589E-01,-2.44141E-02
-8.5412755E-01,3.41797E-02
-8.5410922E-01,-4.88281E-03
-8.5409088E-01,4.39453E-02
-8.5407254E-01,2.44141E-02
-8.5405421E-01,4.88281E-03
-8.5403587E-01,2.44141E-02
-8.5401754E-01,-1.46484E-02
-8.5399920E-01,-1.46484E-02
-8.5398086E-01,5.37109E-02
-8.5396253E-01,2.44141E-02
-8.5394419E-01,-4.88281E-03
-8.5392586E-01,4.88281E-03
-8.5390752E-01,-4.88281E-03
-8.5388918E-01,1.46484E-02
-8.5387085E-01,3.41797E-02
-8.5385251E-01,2.44141E-02
-8.5383418E-01,-6.34766E-02
-8.5381584E-01,2.44141E-02
-8.5379750E-01,3.41797E-02
-8.5377917E-01,-3.41797E-02
-8.5376083E-01,1.46484E-02
-8.5374250E-01,3.41797E-02
-8.5372416E-01,2.44141E-02
-8.5370582E-01,3.41797E-02
-8.5368749E-01,3.41797E-02
-8.5366915E-01,1.46484E-02
-8.5365082E-01,-4.88281E-03
-8.5363248E-01,4.88281E-03
-8.5361414E-01,4.88281E-03
-8.5359581E-01,-4.88281E-03
-8.5357747E-01,4.88281E-03
-8.5355914E-01,4.88281E-03
-8.5354080E-01,3.41797E-02
-8.5352246E-01,-1.46484E-02
-8.5350413E-01,-3.41797E-02
-8.5348579E-01,1.46484E-02
-8.5346746E-01,1.46484E-02
-8.5344912E-01,-2.44141E-02
-8.5343078E-01,-3.41797E-02
-8.5341245E-01,3.41797E-02
-8.5339411E-01,-4.88281E-03
-8.5337578E-01,-4.88281E-03
-8.5335744E-01,2.44141E-02
-8.5333910E-01,3.41797E-02
-8.5332077E-01,-1.46484E-02
-8.5330243E-01,-1.46484E-02
-8.5328410E-01,3.41797E-02
-8.5326576E-01,4.39453E-02
-8.5324742E-01,-4.88281E-03
-8.5322909E-01,-4.39453E-02
-8.5321075E-01,-4.88281E-03
-8.5319242E-01,4.39453E-02
-8.5317408E-01,2.44141E-02
-8.5315574E-01,2.44141E-02
-8.5313741E-01,-4.88281E-03
-8.5311907E-01,4.88281E-03
-8.5310074E-01,4.88281E-03
-8.5308240E-01,4.88281E-03
-8.5306406E-01,4.39453E-02
-8.5304573E-01,4.39453E-02
-8.5302739E-01,5.37109E-02
-8.5300906E-01,4.39453E-02
-8.5299072E-01,-1.46484E-02
-8.5297238E-01,1.46484E-02
-8.5295405E-01,-2.44141E-02
-8.5293571E-01,2.44141E-02
-8.5291738E-01,3.41797E-02
-8.5289904E-01,-4.39453E-02
-8.5288070E-01,5.37109E-02
-8.5286237E-01,-1.46484E-02
-8.5284403E-01,1.46484E-02
-8.5282570E-01,-1.46484E-02
-8.5280736E-01,1.46484E-02
-8.5278902E-01,2.44141E-02
-8.5277069E-01,4.39453E-02
-8.5275235E-01,-1.46484E-02
-8.5273402E-01,-4.88281E-03
-8.5271568E-01,3.41797E-02
-8.5269734E-01,-1.46484E-02
-8.5267901E-01,-4.88281E-03
-8.5266067E-01,-4.88281E-03
-8.5264234E-01,3.41797E-02
-8.5262400E-01,2.44141E-02
-8.5260566E-01,2.44141E-02
-8.5258733E-01,1.46484E-02
-8.5256899E-01,-3.41797E-02
-8.5255066E-01,3.41797E-02
-8.5253232E-01,4.88281E-03
-8.5251398E-01,2.44141E-02
-8.5249565E-01,-4.88281E-03
-8.5247731E-01,3.41797E-02
-8.5245898E-01,5.37109E-02
-8.5244064E-01,1.46484E-02
-8.5242230E-01,4.88281E-03
-8.5240397E-01,-3.41797E-02
-8.5238563E-01,1.46484E-02
-8.5236730E-01,1.46484E-02
-8.5234896E-01,1.46484E-02
-8.5233062E-01,2.44141E-02
-8.5231229E-01,4.39453E-02
-8.5229395E-01,-4.39453E-02
-8.5227562E-01,-4.88281E-03
-8.5225728E-01,2.44141E-02
-8.5223894E-01,-1.46484E-02
-8.5222061E-01,-4.88281E-03
-8.5220227E-01,4.88281E-03
-8.5218394E-01,2.44141E-02
-8.5216560E-01,-4.88281E-03
-8.5214726E-01,-4.39453E-02
-8.5212893E-01,-4.88281E-03
-8.5211059E-01,-4.88281E-03
-8.5209226E-01,-4.39453E-02
-8.5207392E-01,-2.44141E-02
-8.5205558E-01,2.44141E-02
-8.5203725E-01,4.39453E-02
-8.5201891E-01,-3.41797E-02
-8.5200058E-01,-5.37109E-02
-8.5198224E-01,2.44141E-02
-8.5196390E-01,-1.46484E-02
-8.5194557E-01,7.32422E-02
-8.5192723E-01,-1.46484E-02
-8.5190890E-01,-4.88281E-03
-8.5189056E-01,-3.41797E-02
-8.5187222E-01,2.44141E-02
-8.5185389E-01,2.44141E-02
-8.5183555E-01,4.88281E-03
-8.5181722E-01,4.88281E-03
-8.5179888E-01,-4.88281E-03
-8.5178054E-01,-4.88281E-03
-8.5176221E-01,4.88281E-03
-8.5174387E-01,1.46484E-02
-8.5172554E-01,-2.44141E-02
-8.5170720E-01,-4.88281E-03
-8.5168886E-01,4.88281E-03
-8.5167053E-01,-4.39453E-02
-8.5165219E-01,-1.46484E-02
-8.5163386E-01,4.88281E-03
-8.5161552E-01,-1.46484E-02
-8.5159718E-01,3.41797E-02
-8.5157885E-01,-5.37109E-02
-8.5156051E-01,-4.88281E-03
-8.5154218E-01,-3.41797E-02
-8.5152384E-01,4.88281E-03
-8.5150550E-01,-2.44141E-02
-8.5148717E-01,4.88281E-03
-8.5146883E-01,-2.44141E-02
-8.5145050E-01,-2.44141E-02
-8.5143216E-01,-1.46484E-02
-8.5141382E-01,-1.46484E-02
-8.5139549E-01,1.46484E-02
-8.5137715E-01,-4.88281E-03
-8.5135882E-01,4.88281E-03
-8.5134048E-01,2.44141E-02
-8.5132214E-01,-1.46484E-02
-8.5130381E-01,2.44141E-02
-8.5128547E-01,4.88281E-03
-8.5126714E-01,3.41797E-02
-8.5124880E-01,2.44141E-02
-8.5123046E-01,-5.37109E-02
-8.5121213E-01,-1.46484E-02
-8.5119379E-01,-2.44141E-02
-8.5117546E-01,2.44141E-02
-8.5115712E-01,1.46484E-02
-8.5113878E-01,4.88281E-03
-8.5112045E-01,1.46484E-02
-8.5110211E-01,6.34766E-02
-8.5108378E-01,2.44141E-02
-8.5106544E-01,4.88281E-03
-8.5104710E-01,-4.88281E-03
-8.5102877E-01,3.41797E-02
-8.5101043E-01,4.88281E-03
-8.5099210E-01,2.44141E-02
-8.5097376E-01,4.88281E-03
-8.5095542E-01,-2.44141E-02
-8.5093709E-01,4.88281E-03
-8.5091875E-01,3.41797E-02
-8.5090042E-01,4.88281E-03
-8.5088208E-01,-1.46484E-02
-8.5086374E-01,4.88281E-03
-8.5084541E-01,4.88281E-03
-8.5082707E-01,-2.44141E-02
-8.5080874E-01,4.88281E-03
-8.5079040E-01,4.88281E-03
-8.5077206E-01,-4.88281E-03
-8.5075373E-01,4.88281E-03
-8.5073539E-01,1.46484E-02
-8.5071706E-01,3.41797E-02
-8.5069872E-01,4.88281E-03
-8.5068038E-01,-1.46484E-02
-8.5066205E-01,3.41797E-02
-8.5064371E-01,1.46484E-02
-8.5062538E-01,1.46484E-02
-8.5060704E-01,-1.46484E-02
-8.5058870E-01,1.46484E-02
-8.5057037E-01,-1.46484E-02
-8.5055203E-01,1.46484E-02
-8.5053370E-01,4.88281E-03
-8.5051536E-01,4.88281E-03
-8.5049702E-01,4.39453E-02
-8.5047869E-01,-2.44141E-02
-8.5046035E-01,3.41797E-02
-8.5044202E-01,-4.88281E-03
-8.5042368E-01,4.88281E-03
-8.5040534E-01,2.44141E-02
-8.5038701E-01,2.44141E-02
-8.5036867E-01,-4.88281E-03
-8.5035034E-01,3.41797E-02
-8.5033200E-01,2.44141E-02
-8.5031366E-01,-1.46484E-02
-8.5029533E-01,-4.39453E-02
-8.5027699E-01,-4.88281E-03
-8.5025866E-01,3.41797E-02
-8.5024032E-01,-2.44141E-02
-8.5022198E-01,1.46484E-02
-8.5020365E-01,-2.44141E-02
-8.5018531E-01,-1.46484E-02
-8.5016698E-01,-2.44141E-02
-8.5014864E-01,3.41797E-02
-8.5013030E-01,-3.41797E-02
-8.5011197E-01,-4.88281E-03
-8.5009363E-01,4.39453E-02
-8.5007530E-01,-4.88281E-03
-8.5005696E-01,-1.46484E-02
-8.5003862E-01,4.88281E-03
-8.5002029E-01,-1.46484E-02
-8.5000195E-01,1.46484E-02
-8.4998362E-01,-2.44141E-02
-8.4996528E-01,-2.44141E-02
-8.4994694E-01,4.39453E-02
-8.4992861E-01,4.88281E-03
-8.4991027E-01,1.46484E-02
-8.4989194E-01,1.46484E-02
-8.4987360E-01,-4.39453E-02
-8.4985526E-01,-1.46484E-02
-8.4983693E-01,4.88281E-03
-8.4981859E-01,-4.39453E-02
-8.4980026E-01,-2.44141E-02
-8.4978192E-01,1.46484E-02
-8.4976358E-01,-2.44141E-02
-8.4974525E-01,-4.88281E-03
-8.4972691E-01,4.39453E-02
-8.4970858E-01,2.44141E-02
-8.4969024E-01,-1.46484E-02
-8.4967190E-01,1.46484E-02
-8.4965357E-01,4.39453E-02
-8.4963523E-01,1.46484E-02
-8.4961690E-01,-4.88281E-03
-8.4959856E-01,3.41797E-02
-8.4958022E-01,3.41797E-02
-8.4956189E-01,-2.44141E-02
-8.4954355E-01,1.46484E-02
-8.4952522E-01,3.41797E-02
-8.4950688E-01,4.88281E-03
-8.4948854E-01,4.88281E-03
-8.4947021E-01,4.88281E-03
-8.4945187E-01,4.39453E-02
-8.4943354E-01,2.44141E-02
-8.4941520E-01,3.41797E-02
-8.4939686E-01,4.88281E-03
-8.4937853E-01,-4.88281E-03
-8.4936019E-01,-4.88281E-03
-8.4934186E-01,-2.44141E-02
-8.4932352E-01,4.39453E-02
-8.4930518E-01,4.88281E-03
-8.4928685E-01,3.41797E-02
-8.4926851E-01,1.46484E-02
-8.4925018E-01,-4.88281E-03
-8.4923184E-01,2.44141E-02
-8.4921350E-01,4.88281E-03
-8.4919517E-01,-1.46484E-02
-8.4917683E-01,4.88281E-03
-8.4915850E-01,2.44141E-02
-8.4914016E-01,8.30078E-02
-8.4912182E-01,4.39453E-02
-8.4910349E-01,4.39453E-02
-8.4908515E-01,-3.41797E-02
-8.4906682E-01,-2.44141E-02
-8.4904848E-01,2.44141E-02
-8.4903014E-01,-2.44141E-02
-8.4901181E-01,4.88281E-03
-8.4899347E-01,1.46484E-02
-8.4897514E-01,-1.46484E-02
-8.4895680E-01,-4.88281E-03
-8.4893846E-01,-2.44141E-02
-8.4892013E-01,3.41797E-02
-8.4890179E-01,4.39453E-02
-8.4888346E-01,-4.88281E-03
-8.4886512E-01,4.88281E-03
-8.4884678E-01,4.88281E-03
-8.4882845E-01,4.88281E-03
-8.4881011E-01,3.41797E-02
-8.4879178E-01,1.46484E-02
-8.4877344E-01,2.44141E-02
-8.4875510E-01,4.88281E-03
-8.4873677E-01,1.46484E-02
-8.4871843E-01,2.44141E-02
-8.4870010E-01,-3.41797E-02
-8.4868176E-01,1.46484E-02
-8.4866342E-01,-3.41797E-02
-8.4864509E-01,4.88281E-03
-8.4862675E-01,-4.88281E-03
-8.4860842E-01,4.88281E-03
-8.4859008E-01,-2.44141E-02
-8.4857174E-01,-4.88281E-03
-8.4855341E-01,2.44141E-02
-8.4853507E-01,1.46484E-02
-8.4851674E-01,-2.44141E-02
-8.4849840E-01,-4.88281E-03
-8.4848006E-01,2.44141E-02
-8.4846173E-01,3.41797E-02
-8.4844339E-01,4.88281E-03
-8.4842506E-01,2.44141E-02
-8.4840672E-01,4.88281E-03
-8.4838838E-01,4.88281E-03
-8.4837005E-01,-2.44141E-02
-8.4835171E-01,-4.88281E-03
-8.4833338E-01,-4.88281E-03
-8.4831504E-01,-3.41797E-02
-8.4829670E-01,1.46484E-02
-8.4827837E-01,4.88281E-03
-8.4826003E-01,-4.88281E-03
-8.4824170E-01,-4.88281E-03
-8.4822336E-01,6.34766E-02
-8.4820502E-01,4.88281E-03
-8.4818669E-01,-2.44141E-02
-8.4816835E-01,2.44141E-02
-8.4815002E-01,3.41797E-02
-8.4813168E-01,3.41797E-02
-8.4811334E-01,-4.88281E-03
-8.4809501E-01,-4.88281E-03
-8.4807667E-01,4.88281E-03
-8.4805834E-01,4.88281E-03
-8.4804000E-01,1.46484E-02
-8.4802166E-01,1.46484E-02
-8.4800333E-01,-4.39453E-02
-8.4798499E-01,-2.44141E-02
-8.4796666E-01,2.44141E-02
-8.4794832E-01,1.46484E-02
-8.4792998E-01,2.44141E-02
-8.4791165E-01,4.88281E-03
-8.4789331E-01,4.39453E-02
-8.4787498E-01,2.44141E-02
-8.4785664E-01,-4.88281E-03
-8.4783830E-01,4.88281E-03
-8.4781997E-01,4.88281E-03
-8.4780163E-01,-1.46484E-02
-8.4778330E-01,2.44141E-02
-8.4776496E-01,2.44141E-02
-8.4774662E-01,1.46484E-02
-8.4772829E-01,2.44141E-02
-8.4770995E-01,5.37109E-02
-8.4769162E-01,4.39453E-02
-8.4767328E-01,2.44141E-02
-8.4765494E-01,-4.88281E-03
-8.4763661E-01,-1.46484E-02
-8.4761827E-01,3.41797E-02
-8.4759994E-01,1.46484E-02
-8.4758160E-01,1.46484E-02
-8.4756326E-01,-4.88281E-03
-8.4754493E-01,1.46484E-02
-8.4752659E-01,1.46484E-02
-8.4750826E-01,-2.44141E-02
-8.4748992E-01,1.46484E-02
-8.4747158E-01,2.44141E-02
-8.4745325E-01,4.39453E-02
-8.4743491E-01,-4.88281E-03
-8.4741658E-01,5.37109E-02
-8.4739824E-01,3.41797E-02
-8.4737990E-01,3.41797E-02
-8.4736157E-01,-1.46484E-02
-8.4734323E-01,-1.46484E-02
-8.4732490E-01,2.44141E-02
-8.4730656E-01,-2.44141E-02
-8.4728822E-01,-1.46484E-02
-8.4726989E-01,-4.88281E-03
-8.4725155E-01,2.44141E-02
-8.4723322E-01,4.88281E-03
-8.4721488E-01,-1.46484E-02
-8.4719654E-01,-1.46484E-02
-8.4717821E-01,7.32422E-02
-8.4715987E-01,-1.46484E-02
-8.4714154E-01,1.46484E-02
-8.4712320E-01,4.88281E-03
-8.4710486E-01,-2.44141E-02
-8.4708653E-01,4.39453E-02
-8.4706819E-01,1.46484E-02
-8.4704986E-01,3.41797E-02
-8.4703152E-01,-4.88281E-03
-8.4701318E-01,4.88281E-03
-8.4699485E-01,-4.88281E-03
-8.4697651E-01,-3.41797E-02
-8.4695818E-01,-1.46484E-02
-8.4693984E-01,2.44141E-02
-8.4692150E-01,4.88281E-03
-8.4690317E-01,4.88281E-03
-8.4688483E-01,-1.46484E-02
-8.4686650E-01,-1.46484E-02
-8.4684816E-01,3.41797E-02
-8.4682982E-01,2.44141E-02
-8.4681149E-01,4.88281E-03
-8.4679315E-01,-2.44141E-02
-8.4677482E-01,2.44141E-02
-8.4675648E-01,-1.46484E-02
-8.4673814E-01,2.44141E-02
-8.4671981E-01,-2.44141E-02
