in s,C1 in V
-1.7100718E+00,3.35449E+00
-1.7100260E+00,3.41309E+00
-1.7099802E+00,3.30566E+00
-1.7099343E+00,3.30566E+00
-1.7098885E+00,3.34473E+00
-1.7098427E+00,3.36426E+00
-1.7097969E+00,3.31543E+00
-1.7097510E+00,3.34473E+00
-1.7097052E+00,3.34473E+00
-1.7096594E+00,3.39355E+00
-1.7096135E+00,3.37402E+00
-1.7095677E+00,3.27637E+00
-1.7095219E+00,3.36426E+00
-1.7094761E+00,3.35449E+00
-1.7094302E+00,3.31543E+00
-1.7093844E+00,3.35449E+00
-1.7093386E+00,3.31543E+00
-1.7092927E+00,3.41309E+00
-1.7092469E+00,3.38379E+00
-1.7092011E+00,3.30566E+00
-1.7091553E+00,3.42285E+00
-1.7091094E+00,3.31543E+00
-1.7090636E+00,3.40332E+00
-1.7090178E+00,3.38379E+00
-1.7089719E+00,3.28613E+00
-1.7089261E+00,3.37402E+00
-1.7088803E+00,3.32520E+00
-1.7088345E+00,3.36426E+00
-1.7087886E+00,3.33496E+00
-1.7087428E+00,3.30566E+00
-1.7086970E+00,3.41309E+00
-1.7086512E+00,3.30566E+00
-1.7086053E+00,3.36426E+00
-1.7085595E+00,3.39355E+00
-1.7085137E+00,3.33496E+00
-1.7084678E+00,3.35449E+00
-1.7084220E+00,3.35449E+00
-1.7083762E+00,3.32520E+00
-1.7083304E+00,3.41309E+00
-1.7082845E+00,3.26660E+00
-1.7082387E+00,3.39355E+00
-1.7081929E+00,3.43262E+00
-1.7081470E+00,3.39355E+00
-1.7081012E+00,3.37402E+00
-1.7080554E+00,3.36426E+00
-1.7080096E+00,3.34473E+00
-1.7079637E+00,3.36426E+00
-1.7079179E+00,3.41309E+00
-1.7078721E+00,3.36426E+00
-1.7078262E+00,3.37402E+00
-1.7077804E+00,3.32520E+00
-1.7077346E+00,3.34473E+00
-1.7076888E+00,3.39355E+00
-1.7076429E+00,3.36426E+00
-1.7075971E+00,3.39355E+00
-1.7075513E+00,3.32520E+00
-1.7075055E+00,3.38379E+00
-1.7074596E+00,3.41309E+00
-1.7074138E+00,3.36426E+00
-1.7073680E+00,3.33496E+00
-1.7073221E+00,3.38379E+00
-1.7072763E+00,3.34473E+00
-1.7072305E+00,3.31543E+00
-1.7071847E+00,3.36426E+00
-1.7071388E+00,3.33496E+00
-1.7070930E+00,3.33496E+00
-1.7070472E+00,3.38379E+00
-1.7070013E+00,3.32520E+00
-1.7069555E+00,3.33496E+00
-1.7069097E+00,3.40332E+00
-1.7068639E+00,3.33496E+00
-1.7068180E+00,3.34473E+00
-1.7067722E+00,3.38379E+00
-1.7067264E+00,3.35449E+00
-1.7066805E+00,3.43262E+00
-1.7066347E+00,3.39355E+00
-1.7065889E+00,3.33496E+00
-1.7065431E+00,3.37402E+00
-1.7064972E+00,3.34473E+00
-1.7064514E+00,3.35449E+00
-1.7064056E+00,3.33496E+00
-1.7063598E+00,3.31543E+00
-1.7063139E+00,3.38379E+00
-1.7062681E+00,3.38379E+00
-1.7062223E+00,3.34473E+00
-1.7061764E+00,3.38379E+00
-1.7061306E+00,3.36426E+00
-1.7060848E+00,3.35449E+00
-1.7060390E+00,3.39355E+00
-1.7059931E+00,3.33496E+00
-1.7059473E+00,3.34473E+00
-1.7059015E+00,3.39355E+00
-1.7058556E+00,3.39355E+00
-1.7058098E+00,3.36426E+00
-1.7057640E+00,3.31543E+00
-1.7057182E+00,3.34473E+00
-1.7056723E+00,3.36426E+00
-1.7056265E+00,3.35449E+00
-1.7055807E+00,3.41309E+00
-1.7055348E+00,3.37402E+00
-1.7054890E+00,3.39355E+00
-1.7054432E+00,3.36426E+00
-1.7053974E+00,3.32520E+00
-1.7053515E+00,3.41309E+00
-1.7053057E+00,3.36426E+00
-1.7052599E+00,3.31543E+00
-1.7052141E+00,3.40332E+00
-1.7051682E+00,3.29590E+00
-1.7051224E+00,3.32520E+00
-1.7050766E+00,3.36426E+00
-1.7050307E+00,3.32520E+00
-1.7049849E+00,3.30566E+00
-1.7049391E+00,3.36426E+00
-1.7048933E+00,3.36426E+00
-1.7048474E+00,3.30566E+00
-1.7048016E+00,3.37402E+00
-1.7047558E+00,3.35449E+00
-1.7047099E+00,3.38379E+00
-1.7046641E+00,3.38379E+00
-1.7046183E+00,3.35449E+00
-1.7045725E+00,3.36426E+00
-1.7045266E+00,3.38379E+00
-1.7044808E+00,3.33496E+00
-1.7044350E+00,3.38379E+00
-1.7043891E+00,3.38379E+00
-1.7043433E+00,3.38379E+00
-1.7042975E+00,3.39355E+00
-1.7042517E+00,3.41309E+00
-1.7042058E+00,3.33496E+00
-1.7041600E+00,3.33496E+00
-1.7041142E+00,3.35449E+00
-1.7040684E+00,3.35449E+00
-1.7040225E+00,3.39355E+00
-1.7039767E+00,3.37402E+00
-1.7039309E+00,3.30566E+00
-1.7038850E+00,3.42285E+00
-1.7038392E+00,3.34473E+00
-1.7037934E+00,3.36426E+00
-1.7037476E+00,3.38379E+00
-1.7037017E+00,3.33496E+00
-1.7036559E+00,3.33496E+00
-1.7036101E+00,3.35449E+00
-1.7035642E+00,3.31543E+00
-1.7035184E+00,3.41309E+00
-1.7034726E+00,3.29590E+00
-1.7034268E+00,3.37402E+00
-1.7033809E+00,3.38379E+00
-1.7033351E+00,3.34473E+00
-1.7032893E+00,3.33496E+00
-1.7032434E+00,3.40332E+00
-1.7031976E+00,3.30566E+00
-1.7031518E+00,3.36426E+00
-1.7031060E+00,3.36426E+00
-1.7030601E+00,3.31543E+00
-1.7030143E+00,3.38379E+00
-1.7029685E+00,3.30566E+00
-1.7029227E+00,3.42285E+00
-1.7028768E+00,3.39355E+00
-1.7028310E+00,3.28613E+00
-1.7027852E+00,3.39355E+00
-1.7027393E+00,3.35449E+00
-1.7026935E+00,3.31543E+00
-1.7026477E+00,3.37402E+00
-1.7026019E+00,3.34473E+00
-1.7025560E+00,3.36426E+00
-1.7025102E+00,3.36426E+00
-1.7024644E+00,3.26660E+00
-1.7024185E+00,3.38379E+00
-1.7023727E+00,3.36426E+00
-1.7023269E+00,3.35449E+00
-1.7022811E+00,3.36426E+00
-1.7022352E+00,3.30566E+00
-1.7021894E+00,3.38379E+00
-1.7021436E+00,3.38379E+00
-1.7020977E+00,3.34473E+00
-1.7020519E+00,3.39355E+00
-1.7020061E+00,3.30566E+00
-1.7019603E+00,3.37402E+00
-1.7019144E+00,3.38379E+00
-1.7018686E+00,3.35449E+00
-1.7018228E+00,3.33496E+00
-1.7017770E+00,3.40332E+00
-1.7017311E+00,3.33496E+00
-1.7016853E+00,3.33496E+00
-1.7016395E+00,3.41309E+00
-1.7015936E+00,3.35449E+00
-1.7015478E+00,3.37402E+00
-1.7015020E+00,3.40332E+00
-1.7014562E+00,3.32520E+00
-1.7014103E+00,3.38379E+00
-1.7013645E+00,3.31543E+00
-1.7013187E+00,3.31543E+00
-1.7012728E+00,3.37402E+00
-1.7012270E+00,3.37402E+00
-1.7011812E+00,3.33496E+00
-1.7011354E+00,3.40332E+00
-1.7010895E+00,3.33496E+00
-1.7010437E+00,3.33496E+00
-1.7009979E+00,3.30566E+00
-1.7009520E+00,3.33496E+00
-1.7009062E+00,3.36426E+00
-1.7008604E+00,3.39355E+00
-1.7008146E+00,3.35449E+00
-1.7007687E+00,3.35449E+00
-1.7007229E+00,3.37402E+00
-1.7006771E+00,3.34473E+00
-1.7006313E+00,3.38379E+00
-1.7005854E+00,3.37402E+00
-1.7005396E+00,3.30566E+00
-1.7004938E+00,3.33496E+00
-1.7004479E+00,3.39355E+00
-1.7004021E+00,3.31543E+00
-1.7003563E+00,3.42285E+00
-1.7003105E+00,3.30566E+00
-1.7002646E+00,3.36426E+00
-1.7002188E+00,3.36426E+00
-1.7001730E+00,3.37402E+00
-1.7001271E+00,3.34473E+00
-1.7000813E+00,3.40332E+00
-1.7000355E+00,3.34473E+00
-1.6999897E+00,3.39355E+00
-1.6999438E+00,3.34473E+00
-1.6998980E+00,3.32520E+00
-1.6998522E+00,3.31543E+00
-1.6998063E+00,3.40332E+00
-1.6997605E+00,3.38379E+00
-1.6997147E+00,3.31543E+00
-1.6996689E+00,3.40332E+00
-1.6996230E+00,3.35449E+00
-1.6995772E+00,3.37402E+00
-1.6995314E+00,3.39355E+00
-1.6994856E+00,3.32520E+00
-1.6994397E+00,3.37402E+00
-1.6993939E+00,3.36426E+00
-1.6993481E+00,3.33496E+00
-1.6993022E+00,3.37402E+00
-1.6992564E+00,3.35449E+00
-1.6992106E+00,3.38379E+00
-1.6991648E+00,3.34473E+00
-1.6991189E+00,3.33496E+00
-1.6990731E+00,3.41309E+00
-1.6990273E+00,3.36426E+00
-1.6989814E+00,3.32520E+00
-1.6989356E+00,3.38379E+00
-1.6988898E+00,3.30566E+00
-1.6988440E+00,3.32520E+00
-1.6987981E+00,3.34473E+00
-1.6987523E+00,3.35449E+00
-1.6987065E+00,3.38379E+00
-1.6986606E+00,3.36426E+00
-1.6986148E+00,3.29590E+00
-1.6985690E+00,3.38379E+00
-1.6985232E+00,3.37402E+00
-1.6984773E+00,3.33496E+00
-1.6984315E+00,3.40332E+00
-1.6983857E+00,3.34473E+00
-1.6983399E+00,3.34473E+00
-1.6982940E+00,3.33496E+00
-1.6982482E+00,3.35449E+00
-1.6982024E+00,3.39355E+00
-1.6981565E+00,3.35449E+00
-1.6981107E+00,3.36426E+00
-1.6980649E+00,3.35449E+00
-1.6980191E+00,3.35449E+00
-1.6979732E+00,3.35449E+00
-1.6979274E+00,3.34473E+00
-1.6978816E+00,3.35449E+00
-1.6978357E+00,3.38379E+00
-1.6977899E+00,3.39355E+00
-1.6977441E+00,3.32520E+00
-1.6976983E+00,3.38379E+00
-1.6976524E+00,3.33496E+00
-1.6976066E+00,3.34473E+00
-1.6975608E+00,3.40332E+00
-1.6975149E+00,3.33496E+00
-1.6974691E+00,3.35449E+00
-1.6974233E+00,3.42285E+00
-1.6973775E+00,3.36426E+00
-1.6973316E+00,3.31543E+00
-1.6972858E+00,3.36426E+00
-1.6972400E+00,3.30566E+00
-1.6971942E+00,3.33496E+00
-1.6971483E+00,3.37402E+00
-1.6971025E+00,3.38379E+00
-1.6970567E+00,3.36426E+00
-1.6970108E+00,3.36426E+00
-1.6969650E+00,3.30566E+00
-1.6969192E+00,3.39355E+00
-1.6968734E+00,3.34473E+00
-1.6968275E+00,3.30566E+00
-1.6967817E+00,3.37402E+00
-1.6967359E+00,3.33496E+00
-1.6966900E+00,3.32520E+00
-1.6966442E+00,3.35449E+00
-1.6965984E+00,3.33496E+00
-1.6965526E+00,3.32520E+00
-1.6965067E+00,3.38379E+00
-1.6964609E+00,3.32520E+00
-1.6964151E+00,3.37402E+00
-1.6963692E+00,3.37402E+00
-1.6963234E+00,3.30566E+00
-1.6962776E+00,3.38379E+00
-1.6962318E+00,3.30566E+00
-1.6961859E+00,3.38379E+00
-1.6961401E+00,3.39355E+00
-1.6960943E+00,3.37402E+00
-1.6960485E+00,3.41309E+00
-1.6960026E+00,3.37402E+00
-1.6959568E+00,3.32520E+00
-1.6959110E+00,3.36426E+00
-1.6958651E+00,3.36426E+00
-1.6958193E+00,3.37402E+00
-1.6957735E+00,3.36426E+00
-1.6957277E+00,3.31543E+00
-1.6956818E+00,3.36426E+00
-1.6956360E+00,3.36426E+00
-1.6955902E+00,3.36426E+00
-1.6955443E+00,3.37402E+00
-1.6954985E+00,3.32520E+00
-1.6954527E+00,3.39355E+00
-1.6954069E+00,3.34473E+00
-1.6953610E+00,3.35449E+00
-1.6953152E+00,3.40332E+00
-1.6952694E+00,3.38379E+00
-1.6952235E+00,3.30566E+00
-1.6951777E+00,3.38379E+00
-1.6951319E+00,3.36426E+00
-1.6950861E+00,3.41309E+00
-1.6950402E+00,3.34473E+00
-1.6949944E+00,3.32520E+00
-1.6949486E+00,3.33496E+00
-1.6949028E+00,3.35449E+00
-1.6948569E+00,3.37402E+00
-1.6948111E+00,3.31543E+00
-1.6947653E+00,3.38379E+00
-1.6947194E+00,3.32520E+00
-1.6946736E+00,3.37402E+00
-1.6946278E+00,3.37402E+00
-1.6945820E+00,3.35449E+00
-1.6945361E+00,3.33496E+00
-1.6944903E+00,3.42285E+00
-1.6944445E+00,3.34473E+00
-1.6943986E+00,3.32520E+00
-1.6943528E+00,3.31543E+00
-1.6943070E+00,3.36426E+00
-1.6942612E+00,3.34473E+00
-1.6942153E+00,3.41309E+00
-1.6941695E+00,3.35449E+00
-1.6941237E+00,3.34473E+00
-1.6940778E+00,3.37402E+00
-1.6940320E+00,3.37402E+00
-1.6939862E+00,3.40332E+00
-1.6939404E+00,3.38379E+00
-1.6938945E+00,3.37402E+00
-1.6938487E+00,3.39355E+00
-1.6938029E+00,3.37402E+00
-1.6937571E+00,3.36426E+00
-1.6937112E+00,3.37402E+00
-1.6936654E+00,3.39355E+00
-1.6936196E+00,3.29590E+00
-1.6935737E+00,3.37402E+00
-1.6935279E+00,3.33496E+00
-1.6934821E+00,3.33496E+00
-1.6934363E+00,3.37402E+00
-1.6933904E+00,3.29590E+00
-1.6933446E+00,3.31543E+00
-1.6932988E+00,3.39355E+00
-1.6932529E+00,3.35449E+00
-1.6932071E+00,3.35449E+00
-1.6931613E+00,3.38379E+00
-1.6931155E+00,3.34473E+00
-1.6930696E+00,3.35449E+00
-1.6930238E+00,3.39355E+00
-1.6929780E+00,3.31543E+00
-1.6929321E+00,3.38379E+00
-1.6928863E+00,3.37402E+00
-1.6928405E+00,3.30566E+00
-1.6927947E+00,3.39355E+00
-1.6927488E+00,3.34473E+00
-1.6927030E+00,3.32520E+00
-1.6926572E+00,3.37402E+00
-1.6926114E+00,3.35449E+00
-1.6925655E+00,3.35449E+00
-1.6925197E+00,3.39355E+00
-1.6924739E+00,3.34473E+00
-1.6924280E+00,3.37402E+00
-1.6923822E+00,3.37402E+00
-1.6923364E+00,3.34473E+00
-1.6922906E+00,3.26660E+00
-1.6922447E+00,3.39355E+00
-1.6921989E+00,3.31543E+00
-1.6921531E+00,3.35449E+00
-1.6921072E+00,3.36426E+00
-1.6920614E+00,3.34473E+00
-1.6920156E+00,3.35449E+00
-1.6919698E+00,3.40332E+00
-1.6919239E+00,3.36426E+00
-1.6918781E+00,3.37402E+00
-1.6918323E+00,3.34473E+00
-1.6917864E+00,3.30566E+00
-1.6917406E+00,3.43262E+00
-1.6916948E+00,3.38379E+00
-1.6916490E+00,3.33496E+00
-1.6916031E+00,3.39355E+00
-1.6915573E+00,3.36426E+00
-1.6915115E+00,3.34473E+00
-1.6914657E+00,3.36426E+00
-1.6914198E+00,3.30566E+00
-1.6913740E+00,3.37402E+00
-1.6913282E+00,3.34473E+00
-1.6912823E+00,3.41309E+00
-1.6912365E+00,3.31543E+00
-1.6911907E+00,3.32520E+00
-1.6911449E+00,3.41309E+00
-1.6910990E+00,3.34473E+00
-1.6910532E+00,3.32520E+00
-1.6910074E+00,3.41309E+00
-1.6909615E+00,3.33496E+00
-1.6909157E+00,3.34473E+00
-1.6908699E+00,3.32520E+00
-1.6908241E+00,3.34473E+00
-1.6907782E+00,3.36426E+00
-1.6907324E+00,3.37402E+00
-1.6906866E+00,3.32520E+00
-1.6906407E+00,3.38379E+00
-1.6905949E+00,3.33496E+00
-1.6905491E+00,3.30566E+00
-1.6905033E+00,3.38379E+00
-1.6904574E+00,3.34473E+00
-1.6904116E+00,3.31543E+00
-1.6903658E+00,3.36426E+00
-1.6903200E+00,3.37402E+00
-1.6902741E+00,3.31543E+00
-1.6902283E+00,3.43262E+00
-1.6901825E+00,3.34473E+00
-1.6901366E+00,3.32520E+00
-1.6900908E+00,3.35449E+00
-1.6900450E+00,3.34473E+00
-1.6899992E+00,3.30566E+00
-1.6899533E+00,3.39355E+00
-1.6899075E+00,3.27637E+00
-1.6898617E+00,3.39355E+00
-1.6898158E+00,3.33496E+00
-1.6897700E+00,3.31543E+00
-1.6897242E+00,3.43262E+00
-1.6896784E+00,3.35449E+00
-1.6896325E+00,3.36426E+00
-1.6895867E+00,3.36426E+00
-1.6895409E+00,3.34473E+00
-1.6894950E+00,3.27637E+00
-1.6894492E+00,3.39355E+00
-1.6894034E+00,3.33496E+00
-1.6893576E+00,3.35449E+00
-1.6893117E+00,3.39355E+00
-1.6892659E+00,3.32520E+00
-1.6892201E+00,3.38379E+00
-1.6891743E+00,3.34473E+00
-1.6891284E+00,3.25684E+00
-1.6890826E+00,3.36426E+00
-1.6890368E+00,3.34473E+00
-1.6889909E+00,3.42285E+00
-1.6889451E+00,3.38379E+00
-1.6888993E+00,3.35449E+00
-1.6888535E+00,3.40332E+00
-1.6888076E+00,3.37402E+00
-1.6887618E+00,3.32520E+00
-1.6887160E+00,3.41309E+00
-1.6886701E+00,3.41309E+00
-1.6886243E+00,3.34473E+00
-1.6885785E+00,3.35449E+00
-1.6885327E+00,3.33496E+00
-1.6884868E+00,3.38379E+00
-1.6884410E+00,3.34473E+00
-1.6883952E+00,3.31543E+00
-1.6883493E+00,3.41309E+00
-1.6883035E+00,3.33496E+00
-1.6882577E+00,3.32520E+00
-1.6882119E+00,3.44238E+00
-1.6881660E+00,3.34473E+00
-1.6881202E+00,3.34473E+00
-1.6880744E+00,3.39355E+00
-1.6880286E+00,3.37402E+00
-1.6879827E+00,3.31543E+00
-1.6879369E+00,3.37402E+00
-1.6878911E+00,3.35449E+00
-1.6878452E+00,3.35449E+00
-1.6877994E+00,3.38379E+00
-1.6877536E+00,3.35449E+00
-1.6877078E+00,3.33496E+00
-1.6876619E+00,3.38379E+00
-1.6876161E+00,3.34473E+00
-1.6875703E+00,3.35449E+00
-1.6875244E+00,3.36426E+00
-1.6874786E+00,3.30566E+00
-1.6874328E+00,3.32520E+00
-1.6873870E+00,3.33496E+00
-1.6873411E+00,3.35449E+00
-1.6872953E+00,3.38379E+00
-1.6872495E+00,3.34473E+00
-1.6872036E+00,3.39355E+00
-1.6871578E+00,3.35449E+00
-1.6871120E+00,3.34473E+00
-1.6870662E+00,3.35449E+00
-1.6870203E+00,3.34473E+00
-1.6869745E+00,3.35449E+00
-1.6869287E+00,3.26660E+00
-1.6868829E+00,3.40332E+00
-1.6868370E+00,3.35449E+00
-1.6867912E+00,3.29590E+00
-1.6867454E+00,3.37402E+00
-1.6866995E+00,3.33496E+00
-1.6866537E+00,3.42285E+00
-1.6866079E+00,3.34473E+00
-1.6865621E+00,3.32520E+00
-1.6865162E+00,3.36426E+00
-1.6864704E+00,3.34473E+00
-1.6864246E+00,3.28613E+00
-1.6863787E+00,3.39355E+00
-1.6863329E+00,3.37402E+00
-1.6862871E+00,3.40332E+00
-1.6862413E+00,3.32520E+00
-1.6861954E+00,3.33496E+00
-1.6861496E+00,3.40332E+00
-1.6861038E+00,3.40332E+00
-1.6860579E+00,3.31543E+00
-1.6860121E+00,3.40332E+00
-1.6859663E+00,3.36426E+00
-1.6859205E+00,3.35449E+00
-1.6858746E+00,3.38379E+00
-1.6858288E+00,3.34473E+00
-1.6857830E+00,3.39355E+00
-1.6857372E+00,3.35449E+00
-1.6856913E+00,3.35449E+00
-1.6856455E+00,3.35449E+00
-1.6855997E+00,3.33496E+00
-1.6855538E+00,3.33496E+00
-1.6855080E+00,3.32520E+00
-1.6854622E+00,3.30566E+00
-1.6854164E+00,3.34473E+00
-1.6853705E+00,3.36426E+00
-1.6853247E+00,3.32520E+00
-1.6852789E+00,3.38379E+00
-1.6852330E+00,3.34473E+00
-1.6851872E+00,3.42285E+00
-1.6851414E+00,3.36426E+00
-1.6850956E+00,3.32520E+00
-1.6850497E+00,3.36426E+00
-1.6850039E+00,3.35449E+00
-1.6849581E+00,3.38379E+00
-1.6849122E+00,3.35449E+00
-1.6848664E+00,3.32520E+00
-1.6848206E+00,3.36426E+00
-1.6847748E+00,3.37402E+00
-1.6847289E+00,3.39355E+00
-1.6846831E+00,3.37402E+00
-1.6846373E+00,3.31543E+00
-1.6845915E+00,3.40332E+00
-1.6845456E+00,3.38379E+00
-1.6844998E+00,3.31543E+00
-1.6844540E+00,3.36426E+00
-1.6844081E+00,3.35449E+00
-1.6843623E+00,3.34473E+00
-1.6843165E+00,3.40332E+00
-1.6842707E+00,3.34473E+00
-1.6842248E+00,3.32520E+00
-1.6841790E+00,3.43262E+00
-1.6841332E+00,3.36426E+00
-1.6840873E+00,3.31543E+00
-1.6840415E+00,3.36426E+00
-1.6839957E+00,3.32520E+00
-1.6839499E+00,3.39355E+00
-1.6839040E+00,3.35449E+00
-1.6838582E+00,3.34473E+00
-1.6838124E+00,3.36426E+00
-1.6837665E+00,3.36426E+00
-1.6837207E+00,3.27637E+00
-1.6836749E+00,3.38379E+00
-1.6836291E+00,3.35449E+00
-1.6835832E+00,3.29590E+00
-1.6835374E+00,3.35449E+00
-1.6834916E+00,3.34473E+00
-1.6834458E+00,3.33496E+00
-1.6833999E+00,3.36426E+00
-1.6833541E+00,3.35449E+00
-1.6833083E+00,3.39355E+00
-1.6832624E+00,3.35449E+00
-1.6832166E+00,3.33496E+00
-1.6831708E+00,3.38379E+00
-1.6831250E+00,3.34473E+00
-1.6830791E+00,3.30566E+00
-1.6830333E+00,3.38379E+00
-1.6829875E+00,3.35449E+00
-1.6829416E+00,3.43262E+00
-1.6828958E+00,3.33496E+00
-1.6828500E+00,3.34473E+00
-1.6828042E+00,3.38379E+00
-1.6827583E+00,3.36426E+00
-1.6827125E+00,3.33496E+00
-1.6826667E+00,3.36426E+00
-1.6826208E+00,3.31543E+00
-1.6825750E+00,3.34473E+00
-1.6825292E+00,3.39355E+00
-1.6824834E+00,3.38379E+00
-1.6824375E+00,3.35449E+00
-1.6823917E+00,3.33496E+00
-1.6823459E+00,3.35449E+00
-1.6823001E+00,3.38379E+00
-1.6822542E+00,3.34473E+00
-1.6822084E+00,3.35449E+00
-1.6821626E+00,3.35449E+00
-1.6821167E+00,3.36426E+00
-1.6820709E+00,3.31543E+00
-1.6820251E+00,3.41309E+00
-1.6819793E+00,3.32520E+00
-1.6819334E+00,3.29590E+00
-1.6818876E+00,3.39355E+00
-1.6818418E+00,3.41309E+00
-1.6817959E+00,3.30566E+00
-1.6817501E+00,3.39355E+00
-1.6817043E+00,3.29590E+00
-1.6816585E+00,3.36426E+00
-1.6816126E+00,3.36426E+00
-1.6815668E+00,3.32520E+00
-1.6815210E+00,3.34473E+00
-1.6814751E+00,3.36426E+00
-1.6814293E+00,3.34473E+00
-1.6813835E+00,3.40332E+00
-1.6813377E+00,3.33496E+00
-1.6812918E+00,3.30566E+00
-1.6812460E+00,3.38379E+00
-1.6812002E+00,3.33496E+00
-1.6811544E+00,3.29590E+00
-1.6811085E+00,3.38379E+00
-1.6810627E+00,3.32520E+00
-1.6810169E+00,3.36426E+00
-1.6809710E+00,3.39355E+00
-1.6809252E+00,3.32520E+00
-1.6808794E+00,3.37402E+00
-1.6808336E+00,3.34473E+00
-1.6807877E+00,3.31543E+00
-1.6807419E+00,3.41309E+00
-1.6806961E+00,3.38379E+00
-1.6806502E+00,3.30566E+00
-1.6806044E+00,3.38379E+00
-1.6805586E+00,3.33496E+00
-1.6805128E+00,3.31543E+00
-1.6804669E+00,3.36426E+00
-1.6804211E+00,3.36426E+00
-1.6803753E+00,3.35449E+00
-1.6803294E+00,3.40332E+00
-1.6802836E+00,3.36426E+00
-1.6802378E+00,3.35449E+00
-1.6801920E+00,3.40332E+00
-1.6801461E+00,3.34473E+00
-1.6801003E+00,3.34473E+00
-1.6800545E+00,3.36426E+00
-1.6800087E+00,3.35449E+00
-1.6799628E+00,3.41309E+00
-1.6799170E+00,3.33496E+00
-1.6798712E+00,3.35449E+00
-1.6798253E+00,3.39355E+00
-1.6797795E+00,3.35449E+00
-1.6797337E+00,3.40332E+00
-1.6796879E+00,3.33496E+00
-1.6796420E+00,3.32520E+00
-1.6795962E+00,3.35449E+00
-1.6795504E+00,3.34473E+00
-1.6795045E+00,3.34473E+00
-1.6794587E+00,3.38379E+00
-1.6794129E+00,3.40332E+00
-1.6793671E+00,3.26660E+00
-1.6793212E+00,3.36426E+00
-1.6792754E+00,3.35449E+00
-1.6792296E+00,3.37402E+00
-1.6791837E+00,3.36426E+00
-1.6791379E+00,3.39355E+00
-1.6790921E+00,3.41309E+00
-1.6790463E+00,3.38379E+00
-1.6790004E+00,3.34473E+00
-1.6789546E+00,3.38379E+00
-1.6789088E+00,3.37402E+00
-1.6788630E+00,3.31543E+00
-1.6788171E+00,3.36426E+00
-1.6787713E+00,3.36426E+00
-1.6787255E+00,3.36426E+00
-1.6786796E+00,3.40332E+00
-1.6786338E+00,3.35449E+00
-1.6785880E+00,3.41309E+00
-1.6785422E+00,3.40332E+00
-1.6784963E+00,3.35449E+00
-1.6784505E+00,3.35449E+00
-1.6784047E+00,3.35449E+00
-1.6783588E+00,3.36426E+00
-1.6783130E+00,3.35449E+00
-1.6782672E+00,3.35449E+00
-1.6782214E+00,3.25684E+00
-1.6781755E+00,3.38379E+00
-1.6781297E+00,3.30566E+00
-1.6780839E+00,3.30566E+00
-1.6780380E+00,3.40332E+00
-1.6779922E+00,3.38379E+00
-1.6779464E+00,3.33496E+00
-1.6779006E+00,3.36426E+00
-1.6778547E+00,3.35449E+00
-1.6778089E+00,3.32520E+00
-1.6777631E+00,3.40332E+00
-1.6777173E+00,3.36426E+00
-1.6776714E+00,3.37402E+00
-1.6776256E+00,3.38379E+00
-1.6775798E+00,3.40332E+00
-1.6775339E+00,3.25684E+00
-1.6774881E+00,3.38379E+00
-1.6774423E+00,3.34473E+00
-1.6773965E+00,3.41309E+00
-1.6773506E+00,3.42285E+00
-1.6773048E+00,3.31543E+00
-1.6772590E+00,3.36426E+00
-1.6772131E+00,3.32520E+00
-1.6771673E+00,3.36426E+00
-1.6771215E+00,3.40332E+00
-1.6770757E+00,3.30566E+00
-1.6770298E+00,3.45215E+00
-1.6769840E+00,3.34473E+00
-1.6769382E+00,3.26660E+00
-1.6768923E+00,3.34473E+00
-1.6768465E+00,3.32520E+00
-1.6768007E+00,3.39355E+00
-1.6767549E+00,3.35449E+00
-1.6767090E+00,3.35449E+00
-1.6766632E+00,3.38379E+00
-1.6766174E+00,3.33496E+00
-1.6765716E+00,3.30566E+00
-1.6765257E+00,3.42285E+00
-1.6764799E+00,3.38379E+00
-1.6764341E+00,3.30566E+00
-1.6763882E+00,3.39355E+00
-1.6763424E+00,3.31543E+00
-1.6762966E+00,3.38379E+00
-1.6762508E+00,3.38379E+00
-1.6762049E+00,3.33496E+00
-1.6761591E+00,3.35449E+00
-1.6761133E+00,3.40332E+00
-1.6760674E+00,3.30566E+00
-1.6760216E+00,3.35449E+00
-1.6759758E+00,3.34473E+00
-1.6759300E+00,3.34473E+00
-1.6758841E+00,3.40332E+00
-1.6758383E+00,3.32520E+00
-1.6757925E+00,3.35449E+00
-1.6757466E+00,3.37402E+00
-1.6757008E+00,3.36426E+00
-1.6756550E+00,3.30566E+00
-1.6756092E+00,3.37402E+00
-1.6755633E+00,3.37402E+00
-1.6755175E+00,3.34473E+00
-1.6754717E+00,3.38379E+00
-1.6754259E+00,3.39355E+00
-1.6753800E+00,3.29590E+00
-1.6753342E+00,3.42285E+00
-1.6752884E+00,3.35449E+00
-1.6752425E+00,3.35449E+00
-1.6751967E+00,3.38379E+00
-1.6751509E+00,3.34473E+00
-1.6751051E+00,3.37402E+00
-1.6750592E+00,3.29590E+00
-1.6750134E+00,3.33496E+00
-1.6749676E+00,3.36426E+00
-1.6749217E+00,3.34473E+00
-1.6748759E+00,3.29590E+00
-1.6748301E+00,3.39355E+00
-1.6747843E+00,3.34473E+00
-1.6747384E+00,3.41309E+00
-1.6746926E+00,3.37402E+00
-1.6746468E+00,3.35449E+00
-1.6746009E+00,3.35449E+00
-1.6745551E+00,3.37402E+00
-1.6745093E+00,3.34473E+00
